ds,y,quarter,month,monthly_avg_sales,is_holiday_spike
2015-09-11,1962.1299999999999,3,9,222.45115379609544,0
2015-09-12,707.8239999999998,3,9,222.45115379609544,0
2015-09-13,3445.772000000002,3,9,222.45115379609544,0
2015-09-14,3262.420000000002,3,9,222.45115379609544,0
2015-09-15,2535.8500000000004,3,9,222.45115379609544,0
2015-09-16,31.120000000000005,3,9,222.45115379609544,0
2015-09-17,11525.006000000008,3,9,222.45115379609544,0
2015-09-18,3924.3199999999974,3,9,222.45115379609544,0
2015-09-19,500.37999999999994,3,9,222.45115379609544,0
2015-09-20,1836.0519999999997,3,9,222.45115379609544,0
2015-09-21,6982.058000000005,3,9,222.45115379609544,0
2015-09-22,1783.5040000000004,3,9,222.45115379609544,0
2015-09-24,4220.594000000003,3,9,222.45115379609544,0
2015-09-25,3033.7570000000014,3,9,222.45115379609544,0
2015-09-26,3722.272999999999,3,9,222.45115379609544,0
2015-09-27,2382.9579999999996,3,9,222.45115379609544,0
2015-09-28,1058.364,3,9,222.45115379609544,0
2015-10-01,1158.4139999999995,4,10,244.59460891330892,0
2015-10-02,1269.2660000000005,4,10,244.59460891330892,0
2015-10-03,275.21800000000013,4,10,244.59460891330892,0
2015-10-04,505.57999999999987,4,10,244.59460891330892,0
2015-10-05,851.0920000000002,4,10,244.59460891330892,0
2015-10-08,222.11999999999998,4,10,244.59460891330892,0
2015-10-09,2133.5350000000008,4,10,244.59460891330892,0
2015-10-10,2248.194,4,10,244.59460891330892,0
2015-10-11,1011.8955000000001,4,10,244.59460891330892,0
2015-10-12,2390.7579999999994,4,10,244.59460891330892,0
2015-10-13,371.6599999999999,4,10,244.59460891330892,0
2015-10-15,3219.5539999999996,4,10,244.59460891330892,0
2015-10-16,824.9700000000003,4,10,244.59460891330892,0
2015-10-17,77.87999999999997,4,10,244.59460891330892,0
2015-10-18,378.49399999999986,4,10,244.59460891330892,0
2015-10-19,2135.0899999999997,4,10,244.59460891330892,0
2015-10-20,720.086,4,10,244.59460891330892,0
2015-10-22,15.127999999999998,4,10,244.59460891330892,0
2015-10-23,2262.2960000000003,4,10,244.59460891330892,0
2015-10-24,831.1449999999999,4,10,244.59460891330892,0
2015-10-25,1425.4119999999998,4,10,244.59460891330892,0
2015-10-26,1395.3329999999999,4,10,244.59460891330892,0
2015-10-28,104.51,4,10,244.59460891330892,0
2015-10-29,244.24,4,10,244.59460891330892,0
2015-10-30,2122.0440000000003,4,10,244.59460891330892,0
2015-10-31,3211.008999999999,4,10,244.59460891330892,0
2015-11-01,3106.105999999998,4,11,239.60643847722636,1
2015-11-02,5528.550999999996,4,11,239.60643847722636,1
2015-11-03,2800.8460000000005,4,11,239.60643847722636,1
2015-11-05,834.8739999999999,4,11,239.60643847722636,1
2015-11-06,11.481000000000002,4,11,239.60643847722636,1
2015-11-07,3073.0729999999976,4,11,239.60643847722636,1
2015-11-08,12196.99699999999,4,11,239.60643847722636,1
2015-11-09,4620.292,4,11,239.60643847722636,1
2015-11-10,3536.903999999999,4,11,239.60643847722636,1
2015-11-11,542.1780000000001,4,11,239.60643847722636,1
2015-11-12,1127.9919999999997,4,11,239.60643847722636,1
2015-11-13,3591.077200000001,4,11,239.60643847722636,1
2015-11-14,2512.71,4,11,239.60643847722636,1
2015-11-15,702.1699999999998,4,11,239.60643847722636,1
2015-11-16,4072.334000000003,4,11,239.60643847722636,1
2015-11-17,3885.985999999999,4,11,239.60643847722636,1
2015-11-19,1040.7840000000006,4,11,239.60643847722636,1
2015-11-20,2861.149999999999,4,11,239.60643847722636,1
2015-11-21,3613.5747999999994,4,11,239.60643847722636,1
2015-11-22,614.4989999999998,4,11,239.60643847722636,1
2015-11-23,3450.1879999999974,4,11,239.60643847722636,1
2015-11-24,1218.7639999999997,4,11,239.60643847722636,1
2015-11-25,13.12,4,11,239.60643847722636,1
2015-11-26,1484.0820000000003,4,11,239.60643847722636,1
2015-11-27,3109.7835000000014,4,11,239.60643847722636,1
2015-11-28,1864.4820000000004,4,11,239.60643847722636,1
2015-11-29,2760.1680000000006,4,11,239.60643847722636,1
2015-11-30,1798.3970000000004,4,11,239.60643847722636,1
2015-12-01,7130.594000000001,4,12,231.03231782670454,1
2015-12-03,1972.6450000000004,4,12,231.03231782670454,1
2015-12-04,5185.8139999999985,4,12,231.03231782670454,1
2015-12-05,897.3220000000002,4,12,231.03231782670454,1
2015-12-06,6061.501999999997,4,12,231.03231782670454,1
2015-12-07,1338.2980000000005,4,12,231.03231782670454,1
2015-12-08,2672.7280000000005,4,12,231.03231782670454,1
2015-12-09,34.02000000000001,4,12,231.03231782670454,1
2015-12-10,3080.3799999999987,4,12,231.03231782670454,1
2015-12-11,1590.8940000000002,4,12,231.03231782670454,1
2015-12-12,1448.8540000000005,4,12,231.03231782670454,1
2015-12-13,1023.3859999999995,4,12,231.03231782670454,1
2015-12-14,858.3040000000001,4,12,231.03231782670454,1
2015-12-15,5494.795999999997,4,12,231.03231782670454,1
2015-12-16,4.98,4,12,231.03231782670454,1
2015-12-17,1918.4920000000002,4,12,231.03231782670454,1
2015-12-18,935.2880000000002,4,12,231.03231782670454,1
2015-12-19,6120.6560000000045,4,12,231.03231782670454,1
2015-12-20,1107.4639999999997,4,12,231.03231782670454,1
2015-12-21,3257.760000000002,4,12,231.03231782670454,1
2015-12-22,473.3129999999999,4,12,231.03231782670454,1
2015-12-23,194.31999999999996,4,12,231.03231782670454,1
2015-12-24,7484.566000000004,4,12,231.03231782670454,1
2015-12-25,4204.967999999996,4,12,231.03231782670454,1
2015-12-26,561.4860000000002,4,12,231.03231782670454,1
2015-12-27,5148.447199999999,4,12,231.03231782670454,1
2015-12-28,79.2,4,12,231.03231782670454,1
2015-12-29,6.359999999999999,4,12,231.03231782670454,1
2015-12-30,3251.3399999999997,4,12,231.03231782670454,1
2015-12-31,1381.3439999999998,4,12,231.03231782670454,1
2016-01-02,405.9199999999998,1,1,249.14655013123362,0
2016-01-03,2095.83,1,1,249.14655013123362,0
2016-01-04,1069.22,1,1,249.14655013123362,0
2016-01-05,255.90400000000005,1,1,249.14655013123362,0
2016-01-07,83.57599999999996,1,1,249.14655013123362,0
2016-01-08,1859.158,1,1,249.14655013123362,0
2016-01-09,743.0460000000002,1,1,249.14655013123362,0
2016-01-10,174.75,1,1,249.14655013123362,0
2016-01-11,149.44399999999993,1,1,249.14655013123362,0
2016-01-14,405.3439999999998,1,1,249.14655013123362,0
2016-01-15,701.923,1,1,249.14655013123362,0
2016-01-16,102.21800000000002,1,1,249.14655013123362,0
2016-01-17,1040.5500000000002,1,1,249.14655013123362,0
2016-01-21,1167.056,1,1,249.14655013123362,0
2016-01-22,917.6299999999999,1,1,249.14655013123362,0
2016-01-23,1732.2999999999993,1,1,249.14655013123362,0
2016-01-24,31.359999999999992,1,1,249.14655013123362,0
2016-01-25,858.712,1,1,249.14655013123362,0
2016-01-28,39.68000000000001,1,1,249.14655013123362,0
2016-01-30,3107.316000000001,1,1,249.14655013123362,0
2016-01-31,1601.5539999999999,1,1,249.14655013123362,0
2016-02-01,161.96999999999997,1,2,199.170838,0
2016-02-02,8996.784000000005,1,2,199.170838,0
2016-02-03,866.3999999999997,1,2,199.170838,0
2016-02-04,197.86799999999994,1,2,199.170838,0
2016-02-05,2994.4759999999997,1,2,199.170838,0
2016-02-06,132.22399999999996,1,2,199.170838,0
2016-02-07,762.142,1,2,199.170838,0
2016-02-08,1369.4759999999999,1,2,199.170838,0
2016-02-09,121.83,1,2,199.170838,0
2016-02-11,69.93,1,2,199.170838,0
2016-02-12,1366.0399999999995,1,2,199.170838,0
2016-02-13,146.82,1,2,199.170838,0
2016-02-14,837.9209999999997,1,2,199.170838,0
2016-02-15,407.0720000000001,1,2,199.170838,0
2016-02-16,1135.6380000000001,1,2,199.170838,0
2016-02-19,392.6599999999999,1,2,199.170838,0
2016-02-20,16.496000000000002,1,2,199.170838,0
2016-02-21,1524.126,1,2,199.170838,0
2016-02-22,983.1700000000002,1,2,199.170838,0
2016-02-23,57.57600000000001,1,2,199.170838,0
2016-02-25,46.72,1,2,199.170838,0
2016-02-27,243.8920000000001,1,2,199.170838,0
2016-02-28,36.480000000000004,1,2,199.170838,0
2016-02-29,111.10400000000004,1,2,199.170838,0
2016-03-01,6285.806000000003,1,3,294.548116091954,0
2016-03-03,7264.421999999997,1,3,294.548116091954,0
2016-03-04,315.45000000000005,1,3,294.548116091954,0
2016-03-05,162.34399999999994,1,3,294.548116091954,0
2016-03-06,811.3030000000002,1,3,294.548116091954,0
2016-03-07,21.071999999999996,1,3,294.548116091954,0
2016-03-08,2190.810000000001,1,3,294.548116091954,0
2016-03-09,635.5999999999999,1,3,294.548116091954,0
2016-03-10,7879.734000000003,1,3,294.548116091954,0
2016-03-11,896.0220000000002,1,3,294.548116091954,0
2016-03-12,1694.6419999999998,1,3,294.548116091954,0
2016-03-13,8866.882,1,3,294.548116091954,0
2016-03-14,669.3679999999998,1,3,294.548116091954,0
2016-03-15,2356.8080000000004,1,3,294.548116091954,0
2016-03-17,2360.3340000000003,1,3,294.548116091954,0
2016-03-18,1061.6820000000002,1,3,294.548116091954,0
2016-03-19,138.67999999999995,1,3,294.548116091954,0
2016-03-20,928.3110000000004,1,3,294.548116091954,0
2016-03-21,645.7059999999998,1,3,294.548116091954,0
2016-03-22,226.46800000000005,1,3,294.548116091954,0
2016-03-24,745.7740000000001,1,3,294.548116091954,0
2016-03-25,1346.9700000000003,1,3,294.548116091954,0
2016-03-26,682.2460000000002,1,3,294.548116091954,0
2016-03-27,92.69999999999996,1,3,294.548116091954,0
2016-03-28,125.29999999999998,1,3,294.548116091954,0
2016-03-29,2659.339000000001,1,3,294.548116091954,0
2016-03-30,11.339999999999998,1,3,294.548116091954,0
2016-03-31,640.7620000000001,1,3,294.548116091954,0
2016-04-01,2161.479999999999,2,4,206.11807586206896,0
2016-04-02,1454.9000000000003,2,4,206.11807586206896,0
2016-04-03,441.19800000000015,2,4,206.11807586206896,0
2016-04-04,970.1940000000002,2,4,206.11807586206896,0
2016-04-05,1046.3339999999996,2,4,206.11807586206896,0
2016-04-06,1294.7499999999995,2,4,206.11807586206896,0
2016-04-07,1970.5740000000008,2,4,206.11807586206896,0
2016-04-08,2906.4039999999995,2,4,206.11807586206896,0
2016-04-09,1115.197,2,4,206.11807586206896,0
2016-04-10,950.5939999999996,2,4,206.11807586206896,0
2016-04-12,1542.5300000000004,2,4,206.11807586206896,0
2016-04-13,6.120000000000001,2,4,206.11807586206896,0
2016-04-14,1466.5720000000001,2,4,206.11807586206896,0
2016-04-15,2201.8559999999993,2,4,206.11807586206896,0
2016-04-16,9335.086000000005,2,4,206.11807586206896,0
2016-04-17,421.0849999999999,2,4,206.11807586206896,0
2016-04-18,2514.5380000000005,2,4,206.11807586206896,0
2016-04-19,1414.1320000000003,2,4,206.11807586206896,0
2016-04-21,271.616,2,4,206.11807586206896,0
2016-04-22,1765.4650000000004,2,4,206.11807586206896,0
2016-04-23,720.3680000000002,2,4,206.11807586206896,0
2016-04-24,1607.0999999999997,2,4,206.11807586206896,0
2016-04-25,108.41999999999999,2,4,206.11807586206896,0
2016-04-26,434.64599999999996,2,4,206.11807586206896,0
2016-04-28,486.6720000000002,2,4,206.11807586206896,0
2016-04-30,142.20799999999994,2,4,206.11807586206896,0
2016-05-01,517.866,2,5,210.92355333333333,0
2016-05-02,1098.136,2,5,210.92355333333333,0
2016-05-03,1099.0129999999997,2,5,210.92355333333333,0
2016-05-05,2701.2800000000007,2,5,210.92355333333333,0
2016-05-06,236.95999999999998,2,5,210.92355333333333,0
2016-05-07,4835.9760000000015,2,5,210.92355333333333,0
2016-05-08,1340.2440000000006,2,5,210.92355333333333,0
2016-05-09,1283.5120000000004,2,5,210.92355333333333,0
2016-05-10,763.0199999999998,2,5,210.92355333333333,0
2016-05-11,5.9799999999999995,2,5,210.92355333333333,0
2016-05-12,918.8780000000002,2,5,210.92355333333333,0
2016-05-14,455.92999999999984,2,5,210.92355333333333,0
2016-05-15,648.912,2,5,210.92355333333333,0
2016-05-16,880.46,2,5,210.92355333333333,0
2016-05-17,346.92200000000014,2,5,210.92355333333333,0
2016-05-18,122.22,2,5,210.92355333333333,0
2016-05-19,1582.0080000000005,2,5,210.92355333333333,0
2016-05-20,2471.9129999999996,2,5,210.92355333333333,0
2016-05-21,2718.2140000000013,2,5,210.92355333333333,0
2016-05-22,1799.1999999999996,2,5,210.92355333333333,0
2016-05-23,10560.978000000001,2,5,210.92355333333333,0
2016-05-24,277.75599999999986,2,5,210.92355333333333,0
2016-05-25,1311.9700000000007,2,5,210.92355333333333,0
2016-05-26,1975.3559999999998,2,5,210.92355333333333,0
2016-05-27,5305.078000000001,2,5,210.92355333333333,0
2016-05-28,2137.324,2,5,210.92355333333333,0
2016-05-29,1063.1849999999997,2,5,210.92355333333333,0
2016-05-30,8090.577999999995,2,5,210.92355333333333,0
2016-05-31,438.8590000000001,2,5,210.92355333333333,0
2016-06-02,157.84400000000002,2,6,212.9967633193863,0
2016-06-03,71.08799999999997,2,6,212.9967633193863,0
2016-06-04,2316.5229999999992,2,6,212.9967633193863,0
2016-06-05,659.8199999999997,2,6,212.9967633193863,0
2016-06-06,6026.312000000002,2,6,212.9967633193863,0
2016-06-07,51.56199999999999,2,6,212.9967633193863,0
2016-06-09,1688.472000000001,2,6,212.9967633193863,0
2016-06-10,1412.3960000000006,2,6,212.9967633193863,0
2016-06-11,1623.4160000000004,2,6,212.9967633193863,0
2016-06-12,2962.562999999999,2,6,212.9967633193863,0
2016-06-13,430.4380000000002,2,6,212.9967633193863,0
2016-06-14,3457.099000000003,2,6,212.9967633193863,0
2016-06-15,173.48799999999994,2,6,212.9967633193863,0
2016-06-16,147.27500000000003,2,6,212.9967633193863,0
2016-06-17,3000.9199999999983,2,6,212.9967633193863,0
2016-06-18,541.9379999999998,2,6,212.9967633193863,0
2016-06-19,17.12,2,6,212.9967633193863,0
2016-06-20,1229.5479999999998,2,6,212.9967633193863,0
2016-06-21,577.1080000000001,2,6,212.9967633193863,0
2016-06-23,2475.0940000000005,2,6,212.9967633193863,0
2016-06-24,5310.952000000001,2,6,212.9967633193863,0
2016-06-25,893.2659999999996,2,6,212.9967633193863,0
2016-06-26,1919.5999999999995,2,6,212.9967633193863,0
2016-06-27,778.7059999999999,2,6,212.9967633193863,0
2016-06-28,877.156,2,6,212.9967633193863,0
2016-06-29,191.88000000000005,2,6,212.9967633193863,0
2016-06-30,1352.9499999999996,2,6,212.9967633193863,0
2016-07-01,1724.3759999999993,3,7,207.37760140845072,0
2016-07-02,772.7860000000001,3,7,207.37760140845072,0
2016-07-03,847.6999999999997,3,7,207.37760140845072,0
2016-07-04,1651.3010000000004,3,7,207.37760140845072,0
2016-07-07,3882.2310000000025,3,7,207.37760140845072,0
2016-07-08,2616.511999999999,3,7,207.37760140845072,0
2016-07-09,573.2860000000001,3,7,207.37760140845072,0
2016-07-10,895.8949999999999,3,7,207.37760140845072,0
2016-07-12,95.76000000000002,3,7,207.37760140845072,0
2016-07-14,2149.9600000000005,3,7,207.37760140845072,0
2016-07-15,380.1999999999999,3,7,207.37760140845072,0
2016-07-16,910.1699999999996,3,7,207.37760140845072,0
2016-07-17,2184.880000000001,3,7,207.37760140845072,0
2016-07-18,2891.8579999999993,3,7,207.37760140845072,0
2016-07-19,1536.4539999999997,3,7,207.37760140845072,0
2016-07-20,89.95000000000002,3,7,207.37760140845072,0
2016-07-21,991.0950000000001,3,7,207.37760140845072,0
2016-07-22,1368.0479999999995,3,7,207.37760140845072,0
2016-07-23,654.5870000000001,3,7,207.37760140845072,0
2016-07-24,326.96399999999994,3,7,207.37760140845072,0
2016-07-25,5920.488000000005,3,7,207.37760140845072,0
2016-07-28,2033.3739999999996,3,7,207.37760140845072,0
2016-07-29,819.1540000000003,3,7,207.37760140845072,0
2016-07-30,1770.7760000000003,3,7,207.37760140845072,0
2016-07-31,2174.1579999999994,3,7,207.37760140845072,0
2016-08-01,1124.6479999999997,3,8,225.27487677053824,0
2016-08-02,482.58399999999983,3,8,225.27487677053824,0
2016-08-03,248.81999999999994,3,8,225.27487677053824,0
2016-08-04,497.9100000000001,3,8,225.27487677053824,0
2016-08-05,197.05000000000007,3,8,225.27487677053824,0
2016-08-06,320.3879999999999,3,8,225.27487677053824,0
2016-08-07,179.97000000000008,3,8,225.27487677053824,0
2016-08-08,1115.2039999999997,3,8,225.27487677053824,0
2016-08-09,661.3539999999999,3,8,225.27487677053824,0
2016-08-11,151.81999999999996,3,8,225.27487677053824,0
2016-08-12,3951.960499999998,3,8,225.27487677053824,0
2016-08-13,731.5239999999997,3,8,225.27487677053824,0
2016-08-14,923.6880000000003,3,8,225.27487677053824,0
2016-08-15,1680.2660000000003,3,8,225.27487677053824,0
2016-08-16,204.54000000000008,3,8,225.27487677053824,0
2016-08-17,15.712,3,8,225.27487677053824,0
2016-08-18,496.11399999999986,3,8,225.27487677053824,0
2016-08-19,448.7919999999999,3,8,225.27487677053824,0
2016-08-20,14.780000000000003,3,8,225.27487677053824,0
2016-08-21,4798.2919999999995,3,8,225.27487677053824,0
2016-08-22,405.35000000000014,3,8,225.27487677053824,0
2016-08-23,4187.348,3,8,225.27487677053824,0
2016-08-26,4874.298000000002,3,8,225.27487677053824,0
2016-08-27,767.9109999999998,3,8,225.27487677053824,0
2016-08-28,322.0248,3,8,225.27487677053824,0
2016-08-29,632.1879999999998,3,8,225.27487677053824,0
2016-08-30,1656.8700000000001,3,8,225.27487677053824,0
2016-08-31,23.968,3,8,225.27487677053824,0
2016-09-01,5766.152000000001,3,9,222.45115379609544,0
2016-09-02,6792.193,3,9,222.45115379609544,0
2016-09-03,2365.595999999999,3,9,222.45115379609544,0
2016-09-04,4532.041999999996,3,9,222.45115379609544,0
2016-09-05,5226.348000000002,3,9,222.45115379609544,0
2016-09-06,1313.536,3,9,222.45115379609544,0
2016-09-08,4493.9836000000005,3,9,222.45115379609544,0
2016-09-09,84.99200000000002,3,9,222.45115379609544,0
2016-09-10,2094.324,3,9,222.45115379609544,0
2016-09-11,6501.585999999999,3,9,222.45115379609544,0
2016-09-12,2043.7919999999997,3,9,222.45115379609544,0
2016-09-13,2374.7299999999996,3,9,222.45115379609544,0
2016-09-14,1137.3379999999997,3,9,222.45115379609544,0
2016-09-15,2101.182000000001,3,9,222.45115379609544,0
2016-09-16,425.8859999999998,3,9,222.45115379609544,0
2016-09-17,2043.126,3,9,222.45115379609544,0
2016-09-18,4751.082000000002,3,9,222.45115379609544,0
2016-09-19,3839.3120000000013,3,9,222.45115379609544,0
2016-09-20,1232.0040000000004,3,9,222.45115379609544,0
2016-09-22,615.57,3,9,222.45115379609544,0
2016-09-23,1322.145,3,9,222.45115379609544,0
2016-09-24,2286.05,3,9,222.45115379609544,0
2016-09-25,3443.0910000000003,3,9,222.45115379609544,0
2016-09-26,2698.166499999999,3,9,222.45115379609544,0
2016-09-27,1992.9857999999992,3,9,222.45115379609544,0
2016-09-28,99.13599999999997,3,9,222.45115379609544,0
2016-09-29,1307.7920000000004,3,9,222.45115379609544,0
2016-09-30,525.8840000000001,3,9,222.45115379609544,0
2016-10-01,781.4139999999998,4,10,244.59460891330892,0
2016-10-02,18452.971999999987,4,10,244.59460891330892,0
2016-10-03,1680.6959999999992,4,10,244.59460891330892,0
2016-10-04,5912.782000000005,4,10,244.59460891330892,0
2016-10-06,830.4,4,10,244.59460891330892,0
2016-10-07,973.7120000000004,4,10,244.59460891330892,0
2016-10-08,561.5359999999998,4,10,244.59460891330892,0
2016-10-09,546.9199999999998,4,10,244.59460891330892,0
2016-10-10,282.753,4,10,244.59460891330892,0
2016-10-11,33.064,4,10,244.59460891330892,0
2016-10-13,1650.6179999999993,4,10,244.59460891330892,0
2016-10-14,3335.8879999999995,4,10,244.59460891330892,0
2016-10-15,1620.1499999999994,4,10,244.59460891330892,0
2016-10-16,142.18200000000004,4,10,244.59460891330892,0
2016-10-17,2953.346000000001,4,10,244.59460891330892,0
2016-10-18,307.92000000000013,4,10,244.59460891330892,0
2016-10-20,946.1739999999998,4,10,244.59460891330892,0
2016-10-21,7951.591999999997,4,10,244.59460891330892,0
2016-10-22,188.28000000000003,4,10,244.59460891330892,0
2016-10-23,467.422,4,10,244.59460891330892,0
2016-10-24,1365.4979999999996,4,10,244.59460891330892,0
2016-10-25,783.9600000000002,4,10,244.59460891330892,0
2016-10-27,978.7899999999998,4,10,244.59460891330892,0
2016-10-28,2899.0209999999997,4,10,244.59460891330892,0
2016-10-29,131.15400000000005,4,10,244.59460891330892,0
2016-10-30,159.00200000000004,4,10,244.59460891330892,0
2016-10-31,3750.4990000000025,4,10,244.59460891330892,0
2016-11-01,453.37400000000014,4,11,239.60643847722636,1
2016-11-03,3802.7959999999994,4,11,239.60643847722636,1
2016-11-04,3888.817999999999,4,11,239.60643847722636,1
2016-11-05,4266.898800000003,4,11,239.60643847722636,1
2016-11-06,773.256,4,11,239.60643847722636,1
2016-11-07,3810.4639999999968,4,11,239.60643847722636,1
2016-11-08,993.9000000000004,4,11,239.60643847722636,1
2016-11-09,479.97000000000014,4,11,239.60643847722636,1
2016-11-10,4723.477999999999,4,11,239.60643847722636,1
2016-11-11,4944.2959999999985,4,11,239.60643847722636,1
2016-11-12,4914.937999999999,4,11,239.60643847722636,1
2016-11-13,2945.137999999999,4,11,239.60643847722636,1
2016-11-14,2774.0620000000013,4,11,239.60643847722636,1
2016-11-15,2145.7180000000008,4,11,239.60643847722636,1
2016-11-16,36.72,4,11,239.60643847722636,1
2016-11-17,142.68400000000003,4,11,239.60643847722636,1
2016-11-18,3958.932,4,11,239.60643847722636,1
2016-11-19,638.4620000000001,4,11,239.60643847722636,1
2016-11-20,3070.332999999998,4,11,239.60643847722636,1
2016-11-21,1176.891,4,11,239.60643847722636,1
2016-11-22,317.04399999999987,4,11,239.60643847722636,1
2016-11-23,100.61599999999996,4,11,239.60643847722636,1
2016-11-24,6394.538000000004,4,11,239.60643847722636,1
2016-11-25,7978.550999999994,4,11,239.60643847722636,1
2016-11-26,8329.743,4,11,239.60643847722636,1
2016-11-27,1651.2389999999994,4,11,239.60643847722636,1
2016-11-28,3428.372000000001,4,11,239.60643847722636,1
2016-11-29,300.5920000000001,4,11,239.60643847722636,1
2016-11-30,970.1419999999998,4,11,239.60643847722636,1
2016-12-01,7365.455000000001,4,12,231.03231782670454,1
2016-12-02,4684.616000000001,4,12,231.03231782670454,1
2016-12-03,5269.8160000000025,4,12,231.03231782670454,1
2016-12-04,944.2860000000003,4,12,231.03231782670454,1
2016-12-05,5267.0040000000035,4,12,231.03231782670454,1
2016-12-06,3878.276000000001,4,12,231.03231782670454,1
2016-12-08,4709.095000000001,4,12,231.03231782670454,1
2016-12-09,1855.4829999999993,4,12,231.03231782670454,1
2016-12-10,3459.7099999999996,4,12,231.03231782670454,1
2016-12-11,6102.2499999999945,4,12,231.03231782670454,1
2016-12-12,1981.1150000000002,4,12,231.03231782670454,1
2016-12-13,1194.0879999999995,4,12,231.03231782670454,1
2016-12-14,828.6540000000002,4,12,231.03231782670454,1
2016-12-15,2637.0869999999995,4,12,231.03231782670454,1
2016-12-16,628.5419999999999,4,12,231.03231782670454,1
2016-12-17,12185.133999999998,4,12,231.03231782670454,1
2016-12-18,7051.349999999996,4,12,231.03231782670454,1
2016-12-19,815.1119999999997,4,12,231.03231782670454,1
2016-12-20,134.54000000000002,4,12,231.03231782670454,1
2016-12-22,1043.1280000000002,4,12,231.03231782670454,1
2016-12-23,6965.857000000002,4,12,231.03231782670454,1
2016-12-24,1938.2600000000002,4,12,231.03231782670454,1
2016-12-25,10488.054999999991,4,12,231.03231782670454,1
2016-12-26,1829.4179999999992,4,12,231.03231782670454,1
2016-12-27,959.4899999999997,4,12,231.03231782670454,1
2016-12-29,1277.6799999999996,4,12,231.03231782670454,1
2016-12-30,773.7740000000002,4,12,231.03231782670454,1
2016-12-31,731.7680000000003,4,12,231.03231782670454,1
2017-01-01,1481.8279999999997,1,1,249.14655013123362,0
2017-01-02,2079.5539999999996,1,1,249.14655013123362,0
2017-01-03,2070.2720000000004,1,1,249.14655013123362,0
2017-01-06,33.739999999999995,1,1,249.14655013123362,0
2017-01-07,3395.590000000001,1,1,249.14655013123362,0
2017-01-08,892.9799999999998,1,1,249.14655013123362,0
2017-01-09,274.49100000000004,1,1,249.14655013123362,0
2017-01-12,848.5199999999996,1,1,249.14655013123362,0
2017-01-13,4619.330000000002,1,1,249.14655013123362,0
2017-01-14,1056.0380000000005,1,1,249.14655013123362,0
2017-01-15,2140.280000000001,1,1,249.14655013123362,0
2017-01-16,6230.291999999998,1,1,249.14655013123362,0
2017-01-19,2013.7150000000001,1,1,249.14655013123362,0
2017-01-20,767.8380000000002,1,1,249.14655013123362,0
2017-01-21,2546.6430000000005,1,1,249.14655013123362,0
2017-01-22,4212.372,1,1,249.14655013123362,0
2017-01-23,450.3340000000002,1,1,249.14655013123362,0
2017-01-24,418.66599999999977,1,1,249.14655013123362,0
2017-01-26,3055.279999999998,1,1,249.14655013123362,0
2017-01-27,331.914,1,1,249.14655013123362,0
2017-01-28,1007.5200000000001,1,1,249.14655013123362,0
2017-01-29,294.842,1,1,249.14655013123362,0
2017-01-30,3749.3349999999978,1,1,249.14655013123362,0
2017-02-02,913.3540000000004,1,2,199.170838,0
2017-02-03,922.3269999999997,1,2,199.170838,0
2017-02-04,32.67,1,2,199.170838,0
2017-02-05,2263.0119999999997,1,2,199.170838,0
2017-02-06,904.354,1,2,199.170838,0
2017-02-09,773.764,1,2,199.170838,0
2017-02-10,227.10300000000007,1,2,199.170838,0
2017-02-11,1241.5160000000003,1,2,199.170838,0
2017-02-13,1058.4299999999996,1,2,199.170838,0
2017-02-16,1337.442,1,2,199.170838,0
2017-02-17,2964.8174000000004,1,2,199.170838,0
2017-02-18,287.3259999999999,1,2,199.170838,0
2017-02-19,1314.5900000000006,1,2,199.170838,0
2017-02-20,1150.2900000000004,1,2,199.170838,0
2017-02-21,47.90400000000001,1,2,199.170838,0
2017-02-23,117.80000000000001,1,2,199.170838,0
2017-02-24,1448.6759999999995,1,2,199.170838,0
2017-02-25,430.4919999999998,1,2,199.170838,0
2017-02-26,2847.6459999999997,1,2,199.170838,0
2017-02-28,17.620000000000005,1,2,199.170838,0
2017-03-02,1450.1260000000002,1,3,294.548116091954,0
2017-03-03,2000.1040000000005,1,3,294.548116091954,0
2017-03-04,228.82199999999992,1,3,294.548116091954,0
2017-03-05,1240.0199999999995,1,3,294.548116091954,0
2017-03-06,778.2360000000001,1,3,294.548116091954,0
2017-03-07,166.58999999999997,1,3,294.548116091954,0
2017-03-08,843.1000000000001,1,3,294.548116091954,0
2017-03-09,710.8040000000003,1,3,294.548116091954,0
2017-03-10,1252.9520000000007,1,3,294.548116091954,0
2017-03-11,1973.7079999999996,1,3,294.548116091954,0
2017-03-12,353.2799999999999,1,3,294.548116091954,0
2017-03-13,4791.349999999998,1,3,294.548116091954,0
2017-03-14,49.616,1,3,294.548116091954,0
2017-03-16,2014.3809999999999,1,3,294.548116091954,0
2017-03-17,542.746,1,3,294.548116091954,0
2017-03-18,1027.758,1,3,294.548116091954,0
2017-03-19,2166.248,1,3,294.548116091954,0
2017-03-20,899.5679999999999,1,3,294.548116091954,0
2017-03-21,3332.6359999999972,1,3,294.548116091954,0
2017-03-23,14816.067999999988,1,3,294.548116091954,0
2017-03-24,1257.2979999999998,1,3,294.548116091954,0
2017-03-25,3567.0260000000026,1,3,294.548116091954,0
2017-03-26,3252.8800000000006,1,3,294.548116091954,0
2017-03-27,2933.5159999999996,1,3,294.548116091954,0
2017-03-28,1504.7019999999998,1,3,294.548116091954,0
2017-03-29,81.4,1,3,294.548116091954,0
